"MPIO_CDPMP","depto","provincia","indrural","discap4t5","disbog4t5","elsnl_4t5n","elsnmr_4t5n","clrgst_4t5n","clrgwk_4t5n","elsnl_4t5d","elsnmr_4t5d","clrgst_4t5d","clrgwk_4t5d","FID_4t5"
"44098","La Guajira","Sur",0.548939764499664,39.7517280578613,736.348510742188,0.375,0,0,0.6,0.375,0,0,0.6,558
"44110","La Guajira","Sur",0.111621432006359,74.7984619140625,703.00732421875,0.375,0,0,0.6,0.375,0,0,0.6,559
"44279","La Guajira","Sur",0.164079308509827,52.0524749755859,729.592407226562,0.375,0,0,0.6,0.375,0,0,0.6,560
"44378","La Guajira","Sur",0.406056672334671,44.788948059082,759.523681640625,0.375,0,0,0.6,0.375,0,0,0.6,561
"44420","La Guajira","Sur",0.381932526826859,93.9000015258789,680.29638671875,0.375,0,0,0.6,0.375,0,0,0.6,562
"44430","La Guajira","Norte",0.394109576940536,62.5879364013672,794.0595703125,0.375,0,0,0.6,0.375,0,0,0.6,570
"44560","La Guajira","Norte",0.896174430847168,52.996696472168,816.471618652344,0.375,0,0,0.6,0.375,0,0,0.6,571
"44650","La Guajira","Sur",0.352863490581512,54.3456535339355,719.492797851562,0.375,0,0,0.6,0.375,0,0,0.6,568
"44847","La Guajira","Norte",0.952906489372253,173.267562866211,902.349182128906,0.375,0,0,0.6,0.375,0,0,0.6,569
"44855","La Guajira","Sur",0.142193898558617,86.1002349853516,688.99951171875,0.375,0,0,0.6,0.375,0,0,0.6,563
"44874","La Guajira","Sur",0.0655471682548523,79.9330978393555,695.557739257812,0.375,0,0,0.6,0.375,0,0,0.6,564
"47001","Magdalena","Santa marta",0.0879280939698219,0,751.176086425781,0.375,0,0,0.6,0,0.889,1,0,600
"47030","Magdalena","Norte",0.349107086658478,111.780349731445,640.253967285156,0.375,0,0,0.6,0.375,0,0,0.6,573
"47053","Magdalena","Norte",0.407306104898453,63.7735061645508,687.510192871094,0.375,0,0,0.6,0.375,0,0,0.6,597
"47058","Magdalena","Centro",0.368753731250763,151.249328613281,600.719299316406,0.375,0,0,0.6,0.375,0,0,0.6,574
"47161","Magdalena","Rio",0.457532852888107,139.399154663086,655.771484375,0.375,0,0,0.6,0.375,0,0,0.6,575
"47170","Magdalena","Centro",0.369591057300568,135.346710205078,632.500793457031,0.375,0,0,0.6,0.375,0,0,0.6,576
"47189","Magdalena","Norte",0.12552572786808,43.2334365844727,709.989135742188,0.375,0,0,0.6,0.375,0,0,0.6,598
"47205","Magdalena","Rio",0.60237979888916,140.843902587891,648.473388671875,0.375,0,0,0.6,0.375,0,0,0.6,577
"47245","Magdalena","Sur",0.360175371170044,225.708526611328,525.473205566406,0.375,0,0,0.6,0.375,0,0,0.6,601
"47258","Magdalena","Rio",0.669551730155945,125.204406738281,659.493530273438,0.375,0,0,0.6,0.375,0,0,0.6,578
"47268","Magdalena","Norte",0.210590451955795,71.7335815429688,693.734985351562,0.375,0,0,0.6,0.375,0,0,0.6,579
"47288","Magdalena","Norte",0.144792497158051,79.2002487182617,672.045227050781,0.375,0,0,0.6,0.375,0,0,0.6,599
"47318","Magdalena","Sur",0.683057844638824,214.768829345703,536.998596191406,0.375,0,0,0.6,0.375,0,0,0.6,580
"47460","Magdalena","Centro",0.586431384086609,164.221588134766,591.591247558594,0.375,0,0,0.6,0.375,0,0,0.6,581
"47541","Magdalena","Rio",0.671922564506531,149.286544799805,637.53466796875,0.375,0,0,0.6,0.375,0,0,0.6,572
"47545","Magdalena","Sur",0.527826011180878,187.918533325195,564.562744140625,0.375,0,0,0.6,0.375,0,0,0.6,582
"47551","Magdalena","Rio",0.416807264089584,92.6038131713867,673.652770996094,0.375,0,0,0.6,0.375,0,0,0.6,583
"47555","Magdalena","Centro",0.236780747771263,169.570755004883,599.025634765625,0.375,0,0,0.6,0.375,0,0,0.6,584
"47570","Magdalena","Norte",0.668153166770935,63.3312683105469,705.653381347656,0.375,0,0,0.6,0.375,0,0,0.6,585
"47605","Magdalena","Rio",0.355613797903061,92.0405349731445,693.612854003906,0.375,0,0,0.6,0.375,0,0,0.6,586
"47660","Magdalena","Centro",0.70857834815979,124.805885314941,631.108581542969,0.375,0,0,0.6,0.375,0,0,0.6,587
"47675","Magdalena","Rio",0.333737075328827,113.830131530762,680.587829589844,0.375,0,0,0.6,0.375,0,0,0.6,588
"47692","Magdalena","Sur",0.689033448696136,202.262344360352,550.460876464844,0.375,0,0,0.6,0.375,0,0,0.6,589
"47703","Magdalena","Sur",0.874154627323151,206.331253051758,549.523010253906,0.375,0,0,0.6,0.375,0,0,0.6,590
"47707","Magdalena","Sur",0.455499649047852,178.663497924805,574.160034179688,0.375,0,0,0.6,0.375,0,0,0.6,591
"47720","Magdalena","Sur",0.374373525381088,195.078201293945,572.861083984375,0.375,0,0,0.6,0.375,0,0,0.6,592
"47745","Magdalena","Rio",0.475117951631546,84.5141296386719,719.191833496094,0.375,0,0,0.6,0.375,0,0,0.6,593
"47798","Magdalena","Centro",0.508083999156952,163.032501220703,612.736145019531,0.375,0,0,0.6,0.375,0,0,0.6,594
"47960","Magdalena","Rio",0.611318826675415,146.517364501953,635.181884765625,0.375,0,0,0.6,0.375,0,0,0.6,595
"47980","Magdalena","Norte",0.935755670070648,50.4835586547852,708.559997558594,0.375,0,0,0.6,0.375,0,0,0.6,596
"50001","Meta","Capital",0.0738280564546585,0,83.6635894775391,0.375,0,0,0.6,0,0.889,1,0,909
"50006","Meta","Piedemonte",0.228542536497116,25.1595401763916,67.2133865356445,0.375,0,0,0.6,0.375,0,0,0.6,910
"50110","Meta","Piedemonte",0.312888205051422,73.4895935058594,134.766128540039,0.375,0,0,0.6,0.375,0,0,0.6,911
"50124","Meta","Rio meta",0.506268560886383,66.3005065917969,137.593017578125,0.375,0,0,0.6,0.375,0,0,0.6,912
"50150","Meta","Piedemonte",0.56965035200119,31.1868953704834,96.3122024536133,0.375,0,0,0.6,0.375,0,0,0.6,913
"50223","Meta","Piedemonte",0.34281200170517,73.1226577758789,66.9467391967773,0.375,0,0,0.6,0.375,0,0,0.6,914
"50226","Meta","Piedemonte",0.342735767364502,33.434497833252,104.563652038574,0.375,0,0,0.6,0.375,0,0,0.6,915
"50245","Meta","Piedemonte",0.667792797088623,41.841724395752,51.1594352722168,0.375,0,0,0.6,0.375,0,0,0.6,916
"50251","Meta","Ariari",0.621411561965942,73.4971389770508,95.6377029418945,0.375,0,0,0.6,0.375,0,0,0.6,917
"50270","Meta","Ariari",0.636831283569336,57.3562278747559,85.2979965209961,0.375,0,0,0.6,0.375,0,0,0.6,918
"50287","Meta","Ariari",0.429219216108322,79.6804275512695,132.079223632812,0.375,0,0,0.6,0.375,0,0,0.6,919
"50313","Meta","Ariari",0.153652936220169,68.6543121337891,111.942626953125,0.375,0,0,0.6,0.375,0,0,0.6,920
"50318","Meta","Piedemonte",0.319427728652954,50.0033264160156,56.8553695678711,0.375,0,0,0.6,0.375,0,0,0.6,921
"50325","Meta","Ariari",0.647352635860443,182.985397338867,266.032958984375,0.375,0,0,0.6,0.375,0,0,0.6,936
"50330","Meta","Ariari",0.592615842819214,135.309204101562,151.669326782227,0.375,0,0,0.6,0.375,0,0,0.6,922
"50350","Meta","Ariari",0.824358522891998,190.690811157227,221.23828125,0.375,0,0,0.6,0.375,0,0,0.6,935
"50370","Meta","Ariari",0.770788431167603,152.391006469727,161.853210449219,0.375,0,0,0.6,0.375,0,0,0.6,923
"50400","Meta","Ariari",0.579254984855652,81.0115432739258,96.8800888061523,0.375,0,0,0.6,0.375,0,0,0.6,924
"50450","Meta","Ariari",0.592371881008148,170.929443359375,245.440170288086,0.375,0,0,0.6,0.375,0,0,0.6,925
"50568","Meta","Rio meta",0.502348661422729,176.539093017578,258.941955566406,0.375,0,0,0.6,0.375,0,0,0.6,937
"50573","Meta","Rio meta",0.388960152864456,96.275634765625,177.088333129883,0.375,0,0,0.6,0.375,0,0,0.6,926
"50577","Meta","Ariari",0.607886433601379,101.673248291016,170.668106079102,0.375,0,0,0.6,0.375,0,0,0.6,927
"50590","Meta","Ariari",0.507005572319031,158.130172729492,219.891830444336,0.375,0,0,0.6,0.375,0,0,0.6,928
"50606","Meta","Piedemonte",0.332712948322296,20.4525699615479,94.6223068237305,0.375,0,0,0.6,0.375,0,0,0.6,929
"50680","Meta","Piedemonte",0.487638264894485,41.3345069885254,124.24836730957,0.375,0,0,0.6,0.375,0,0,0.6,930
"50683","Meta","Ariari",0.522153973579407,94.250114440918,138.849411010742,0.375,0,0,0.6,0.375,0,0,0.6,931
"50686","Meta","Piedemonte",0.485845446586609,47.2086029052734,57.9347381591797,0.375,0,0,0.6,0.375,0,0,0.6,932
"50689","Meta","Piedemonte",0.271426975727081,86.9791259765625,167.679916381836,0.375,0,0,0.6,0.375,0,0,0.6,933
"50711","Meta","Ariari",0.591967582702637,154.751159667969,204.261932373047,0.375,0,0,0.6,0.375,0,0,0.6,934
"52001","Nariño","Centro",0.215903595089912,0,502.101470947266,0.375,0,0,0.6,0,0.889,1,0,127
"52019","Nariño","Norte",0.720908522605896,51.0738639831543,454.836883544922,0.375,0,0,0.6,0.375,0,0,0.6,128
"52022","Nariño","Sur",0.790449142456055,54.54736328125,549.895629882812,0.375,0,0,0.6,0.375,0,0,0.6,129
"52036","Nariño","Centro occidente",0.75605046749115,39.469123840332,508.825317382812,0.375,0,0,0.6,0.375,0,0,0.6,131
"52051","Nariño","Norte",0.861186802387238,50.3775329589844,458.873931884766,0.375,0,0,0.6,0.375,0,0,0.6,132
"52079","Nariño","Costa",0.782952547073364,111.666549682617,541.692443847656,0.375,0,0,0.6,0.375,0,0,0.6,167
"52083","Nariño","Norte",0.484024047851562,64.0773010253906,444.280212402344,0.375,0,0,0.6,0.375,0,0,0.6,133
"52110","Nariño","Norte",0.725949466228485,38.4769477844238,466.065765380859,0.375,0,0,0.6,0.375,0,0,0.6,134
"52203","Nariño","Norte",0.872273027896881,69.331672668457,440.882751464844,0.375,0,0,0.6,0.375,0,0,0.6,135
"52207","Nariño","Centro",0.844312250614166,33.50732421875,505.976257324219,0.375,0,0,0.6,0.375,0,0,0.6,124
"52210","Nariño","Sur",0.819807410240173,34.6754150390625,532.777465820312,0.375,0,0,0.6,0.375,0,0,0.6,125
"52215","Nariño","Sur",0.801430761814117,32.986400604248,535.081420898438,0.375,0,0,0.6,0.375,0,0,0.6,126
"52224","Nariño","Sur",0.705684185028076,58.375904083252,554.643310546875,0.375,0,0,0.6,0.375,0,0,0.6,130
"52227","Nariño","Sur",0.814588785171509,82.1838836669922,569.552429199219,0.375,0,0,0.6,0.375,0,0,0.6,160
"52233","Nariño","Norte",0.729657053947449,87.7774963378906,478.404449462891,0.375,0,0,0.6,0.375,0,0,0.6,161
"52240","Nariño","Centro",0.717858552932739,43.1309852600098,475.732818603516,0.375,0,0,0.6,0.375,0,0,0.6,141
"52250","Nariño","Costa",0.678560316562653,152.786102294922,484.196899414062,0.375,0,0,0.6,0.375,0,0,0.6,168
"52254","Nariño","Centro",0.820037603378296,57.7170600891113,481.182586669922,0.375,0,0,0.6,0.375,0,0,0.6,142
"52256","Nariño","Norte",0.854967415332794,87.5514907836914,453.896911621094,0.375,0,0,0.6,0.375,0,0,0.6,162
"52258","Nariño","Norte",0.889624893665314,45.5644989013672,457.404510498047,0.375,0,0,0.6,0.375,0,0,0.6,143
"52260","Nariño","Centro",0.6323601603508,48.0983352661133,484.494049072266,0.375,0,0,0.6,0.375,0,0,0.6,150
"52287","Nariño","Sur",0.572002232074738,17.7091979980469,519.474548339844,0.375,0,0,0.6,0.375,0,0,0.6,151
"52317","Nariño","Sur",0.842107951641083,56.3644027709961,545.523254394531,0.375,0,0,0.6,0.375,0,0,0.6,152
"52320","Nariño","Centro occidente",0.621999680995941,34.7941398620605,519.049987792969,0.375,0,0,0.6,0.375,0,0,0.6,154
"52323","Nariño","Sur",0.575740396976471,42.4263076782227,539.112365722656,0.375,0,0,0.6,0.375,0,0,0.6,156
"52352","Nariño","Sur",0.721613168716431,32.7355003356934,529.60302734375,0.375,0,0,0.6,0.375,0,0,0.6,157
"52354","Nariño","Sur",0.86731094121933,33.5128898620605,521.010803222656,0.375,0,0,0.6,0.375,0,0,0.6,158
"52356","Nariño","Sur",0.334030777215958,48.9509963989258,546.213806152344,0.375,0,0,0.6,0.375,0,0,0.6,159
"52378","Nariño","Norte",0.572464525699615,68.7961349487305,435.838806152344,0.375,0,0,0.6,0.375,0,0,0.6,148
"52381","Nariño","Centro",0.804037988185883,37.7176475524902,490.797576904297,0.375,0,0,0.6,0.375,0,0,0.6,149
"52385","Nariño","Centro occidente",0.513863205909729,81.1110687255859,502.209350585938,0.375,0,0,0.6,0.375,0,0,0.6,163
"52390","Nariño","Costa",0.604911625385284,178.432189941406,506.976104736328,0.375,0,0,0.6,0.375,0,0,0.6,169
"52399","Nariño","Norte",0.598436832427979,65.4232177734375,450.051849365234,0.375,0,0,0.6,0.375,0,0,0.6,153
"52405","Nariño","Norte",0.696253061294556,97.3881607055664,439.481597900391,0.375,0,0,0.6,0.375,0,0,0.6,155
"52411","Nariño","Centro occidente",0.782141447067261,51.0501365661621,498.941467285156,0.375,0,0,0.6,0.375,0,0,0.6,145
"52418","Nariño","Centro occidente",0.541636109352112,85.7351150512695,497.280792236328,0.375,0,0,0.6,0.375,0,0,0.6,164
"52427","Nariño","Costa",0.703501343727112,137.495620727539,504.924713134766,0.375,0,0,0.6,0.375,0,0,0.6,170
"52435","Nariño","Centro occidente",0.864304840564728,72.0286331176758,538.968994140625,0.375,0,0,0.6,0.375,0,0,0.6,147
"52473","Nariño","Costa",0.5262850522995,198.494522094727,530.589965820312,0.375,0,0,0.6,0.375,0,0,0.6,171
"52480","Nariño","Centro",0.392071485519409,32.2332496643066,489.065246582031,0.375,0,0,0.6,0.375,0,0,0.6,136
"52490","Nariño","Costa",0.571772217750549,180.760116577148,514.814392089844,0.375,0,0,0.6,0.375,0,0,0.6,172
"52506","Nariño","Centro occidente",0.723434209823608,34.9334678649902,525.60693359375,0.375,0,0,0.6,0.375,0,0,0.6,137
"52520","Nariño","Costa",0.617910265922546,194.993408203125,549.264343261719,0.375,0,0,0.6,0.375,0,0,0.6,173
"52540","Nariño","Norte",0.737698316574097,83.4543304443359,470.985900878906,0.375,0,0,0.6,0.375,0,0,0.6,165
"52560","Nariño","Sur",0.798636436462402,41.4316596984863,543.400085449219,0.375,0,0,0.6,0.375,0,0,0.6,116
"52565","Nariño","Centro occidente",0.730617344379425,47.2830505371094,517.571411132812,0.375,0,0,0.6,0.375,0,0,0.6,118
"52573","Nariño","Sur",0.597832441329956,28.3879718780518,530.43896484375,0.375,0,0,0.6,0.375,0,0,0.6,120
"52585","Nariño","Sur",0.64598935842514,45.8901596069336,543.158874511719,0.375,0,0,0.6,0.375,0,0,0.6,122
"52612","Nariño","Centro occidente",0.877795338630676,89.7046432495117,545.684753417969,0.375,0,0,0.6,0.375,0,0,0.6,166
"52621","Nariño","Costa",0.732454419136047,166.912124633789,535.853454589844,0.375,0,0,0.6,0.375,0,0,0.6,174
"52678","Nariño","Centro occidente",0.678316473960876,68.4734039306641,509.342437744141,0.375,0,0,0.6,0.375,0,0,0.6,123
"52683","Nariño","Centro",0.513214290142059,38.8825531005859,500.068572998047,0.375,0,0,0.6,0.375,0,0,0.6,113
"52685","Nariño","Norte",0.717996060848236,57.7036666870117,447.827880859375,0.375,0,0,0.6,0.375,0,0,0.6,114
"52687","Nariño","Norte",0.8819899559021,58.0059394836426,461.559783935547,0.375,0,0,0.6,0.375,0,0,0.6,115
"52693","Nariño","Norte",0.736760020256042,73.5837783813477,435.336029052734,0.375,0,0,0.6,0.375,0,0,0.6,117
"52694","Nariño","Norte",0.875931620597839,55.7068824768066,453.666625976562,0.375,0,0,0.6,0.375,0,0,0.6,119
"52696","Nariño","Costa",0.731287717819214,167.020843505859,472.755706787109,0.375,0,0,0.6,0.375,0,0,0.6,175
"52699","Nariño","Centro occidente",0.858373463153839,66.2677917480469,521.736145019531,0.375,0,0,0.6,0.375,0,0,0.6,121
"52720","Nariño","Centro occidente",0.804519474506378,51.5976829528809,539.402954101562,0.375,0,0,0.6,0.375,0,0,0.6,138
"52786","Nariño","Norte",0.776016592979431,61.6732025146484,466.787963867188,0.375,0,0,0.6,0.375,0,0,0.6,139
"52788","Nariño","Centro",0.795439422130585,14.4860935211182,510.646423339844,0.375,0,0,0.6,0.375,0,0,0.6,140
"52835","Nariño","Costa",0.659671127796173,199.636123657227,546.584167480469,0.375,0,0,0.6,0.375,0,0,0.6,435
"52838","Nariño","Centro occidente",0.613181591033936,47.2413444519043,523.015258789062,0.375,0,0,0.6,0.375,0,0,0.6,144
"52885","Nariño","Centro",0.695922493934631,24.2845478057861,512.688720703125,0.375,0,0,0.6,0.375,0,0,0.6,146
"54001","Norte de Santander","Oriental",0.0369108431041241,0,457.265533447266,0.375,0,0,0.6,0,0.889,1,0,868
"54003","Norte de Santander","Occidente",0.499905616044998,78.660026550293,419.767791748047,0.375,0,0,0.6,0.375,0,0,0.6,869
"54051","Norte de Santander","Centro",0.77022385597229,68.2018356323242,390.194732666016,0.375,0,0,0.6,0.375,0,0,0.6,870
"54099","Norte de Santander","Sur oriente",0.625169634819031,58.3987998962402,399.4541015625,0.375,0,0,0.6,0.375,0,0,0.6,871
"54109","Norte de Santander","Norte",0.919654309749603,50.3719177246094,431.289031982422,0.375,0,0,0.6,0.375,0,0,0.6,872
"54125","Norte de Santander","Sur occidente",0.671700835227966,102.786041259766,358.085083007812,0.375,0,0,0.6,0.375,0,0,0.6,873
"54128","Norte de Santander","Occidente",0.838835835456848,98.7093734741211,377.274566650391,0.375,0,0,0.6,0.375,0,0,0.6,874
"54172","Norte de Santander","Sur oriente",0.357991069555283,58.3082313537598,400.168090820312,0.375,0,0,0.6,0.375,0,0,0.6,875
"54174","Norte de Santander","Sur occidente",0.625475585460663,119.665199279785,345.765869140625,0.375,0,0,0.6,0.375,0,0,0.6,901
"54206","Norte de Santander","Occidente",0.598277628421783,124.234375,537.339294433594,0.375,0,0,0.6,0.375,0,0,0.6,902
"54223","Norte de Santander","Centro",0.814453363418579,78.5348358154297,378.765777587891,0.375,0,0,0.6,0.375,0,0,0.6,876
"54239","Norte de Santander","Sur oriente",0.512001752853394,49.164722442627,408.209808349609,0.375,0,0,0.6,0.375,0,0,0.6,877
"54245","Norte de Santander","Occidente",0.832927584648132,134.222579956055,541.657592773438,0.375,0,0,0.6,0.375,0,0,0.6,903
"54250","Norte de Santander","Norte",0.58338725566864,82.9935531616211,498.908905029297,0.375,0,0,0.6,0.375,0,0,0.6,907
"54261","Norte de Santander","Oriental",0.389250934123993,13.5679769515991,446.018341064453,0.375,0,0,0.6,0.375,0,0,0.6,878
"54313","Norte de Santander","Centro",0.659766972064972,46.1009750366211,417.263275146484,0.375,0,0,0.6,0.375,0,0,0.6,879
"54344","Norte de Santander","Occidente",0.866073191165924,70.8189926147461,456.845611572266,0.375,0,0,0.6,0.375,0,0,0.6,880
"54347","Norte de Santander","Sur oriente",0.821761667728424,73.6000671386719,391.385681152344,0.375,0,0,0.6,0.375,0,0,0.6,881
"54377","Norte de Santander","Sur oriente",0.741703867912292,99.4208221435547,366.653228759766,0.375,0,0,0.6,0.375,0,0,0.6,882
"54385","Norte de Santander","Occidente",0.853847503662109,118.289901733398,372.352386474609,0.375,0,0,0.6,0.375,0,0,0.6,883
"54398","Norte de Santander","Occidente",0.88776046037674,77.4354553222656,440.789520263672,0.375,0,0,0.6,0.375,0,0,0.6,884
"54405","Norte de Santander","Oriental",0.031709149479866,46.9802093505859,412.364288330078,0.375,0,0,0.6,0.375,0,0,0.6,885
"54418","Norte de Santander","Centro",0.536924660205841,47.2847747802734,422.383880615234,0.375,0,0,0.6,0.375,0,0,0.6,886
"54480","Norte de Santander","Sur occidente",0.808791756629944,96.750862121582,360.966003417969,0.375,0,0,0.6,0.375,0,0,0.6,887
"54498","Norte de Santander","Occidente",0.102424055337906,113.546684265137,448.96533203125,0.375,0,0,0.6,0.375,0,0,0.6,888
"54518","Norte de Santander","Sur occidente",0.0801998972892761,89.8484268188477,368.709777832031,0.375,0,0,0.6,0.375,0,0,0.6,889
"54520","Norte de Santander","Sur occidente",0.798037767410278,76.8272094726562,382.306549072266,0.375,0,0,0.6,0.375,0,0,0.6,890
"54553","Norte de Santander","Oriental",0.0663373321294785,19.4920501708984,476.574249267578,0.375,0,0,0.6,0.375,0,0,0.6,891
"54599","Norte de Santander","Sur oriente",0.51279878616333,60.779109954834,401.332427978516,0.375,0,0,0.6,0.375,0,0,0.6,892
"54660","Norte de Santander","Centro",0.623223900794983,56.1805114746094,403.888519287109,0.375,0,0,0.6,0.375,0,0,0.6,893
"54670","Norte de Santander","Occidente",0.832819938659668,81.1342697143555,462.637603759766,0.375,0,0,0.6,0.375,0,0,0.6,894
"54673","Norte de Santander","Oriental",0.672112345695496,35.1411437988281,422.125366210938,0.375,0,0,0.6,0.375,0,0,0.6,895
"54680","Norte de Santander","Centro",0.479619175195694,42.8421516418457,416.029327392578,0.375,0,0,0.6,0.375,0,0,0.6,896
"54720","Norte de Santander","Norte",0.626203179359436,31.5748310089111,466.866668701172,0.375,0,0,0.6,0.375,0,0,0.6,897
"54743","Norte de Santander","Sur occidente",0.858649790287018,116.936096191406,341.944366455078,0.375,0,0,0.6,0.375,0,0,0.6,898
"54800","Norte de Santander","Occidente",0.844500720500946,112.299110412598,525.400451660156,0.375,0,0,0.6,0.375,0,0,0.6,904
"54810","Norte de Santander","Norte",0.633728981018066,68.2821350097656,500.037628173828,0.375,0,0,0.6,0.375,0,0,0.6,905
"54820","Norte de Santander","Sur oriente",0.65848445892334,100.337882995605,378.818084716797,0.375,0,0,0.6,0.375,0,0,0.6,906
